step,time_s,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z,roll,pitch,lon_flap,lat_flap,pos_err_y,norm_state_0,norm_state_1,norm_state_2,norm_state_3,norm_state_4,norm_state_5,norm_state_6,norm_state_7,norm_state_8,norm_state_9,norm_state_10,collective,lateral_cyclic,longitudinal_cyclic,tail_rotor_cyclic
463,7.73338,0.039008208,-0.006198747,0.06418453,0.00794756,0.04267328,-0.0035241211,-0.000095636264,0.057995178,0.0014626055,0.009287327,-0.05342093,0.038988434,-0.006198668,0.06409654,0.015893782,0.08513994,-0.0070481254,-0.00015939376,0.096358724,0.0029252027,0.018572517,-0.05337017,0.97104096,-0.62726134,-0.09765682,0.878083
464,7.7500467,0.038886927,-0.16205445,0.08725577,0.014397098,0.09404091,-0.0038143203,-0.00006801803,0.05823525,-0.0043986384,-0.028158266,-0.056201946,0.038867336,-0.1606506,0.087035,0.02878624,0.18589497,-0.0076284925,-0.00011336338,0.09675511,-0.0087970495,-0.05625707,-0.056142848,0.9999886,0.07728207,0.102076955,0.99973816
465,7.7667136,0.039816298,-0.088844165,0.08657907,-0.005157263,0.086896725,-0.0029415768,-0.000032673866,0.058149368,0.0025092433,-0.015046489,-0.05776406,0.03979527,-0.08861114,0.08636338,-0.01031416,0.17206457,-0.0058830855,-0.000054456443,0.09661332,0.0050184447,-0.030083898,-0.0576999,0.99956,0.499915,-0.04834748,0.9976005
466,7.7833805,0.039123908,-0.012177891,0.08049695,-0.015606214,0.0721956,-0.0034394437,-0.000020103678,0.057889298,-0.0009762221,0.017254747,-0.05804432,0.03910396,-0.012177289,0.08032353,-0.031202296,0.14339603,-0.006878779,-0.00003350613,0.09618389,-0.0019524418,0.0344958,-0.057979222,0.9753629,-0.24488768,0.005777235,0.9835795
467,7.8000474,0.039293677,0.06445134,0.06666817,-0.0036237522,0.057630662,-0.00324575,-0.000018558756,0.05782892,-0.00040930597,-0.0014692601,-0.05703616,0.039273467,0.06436224,0.066569574,-0.0072473777,0.1147536,-0.0064914087,-0.00003093126,0.09608419,-0.00081861176,-0.0029385118,-0.056974392,0.19828625,0.39455986,0.04255004,0.67608774
468,7.8167143,0.03934505,0.13817894,0.057580143,-0.0046440717,0.04303748,-0.0031645382,-0.000029807312,0.057751536,0.0019928152,0.020644775,-0.05479243,0.039324757,0.13730617,0.057516593,-0.009287876,0.08586302,-0.006328992,-0.000049678853,0.09595641,0.0039856094,0.041266102,-0.054737665,-0.9316343,-0.29282132,-0.013164415,-0.099039435
469,7.833381,0.03903888,0.11876922,0.05103492,0.0096925795,0.020845473,-0.00355994,-0.00006902241,0.057913106,0.00059079926,-0.001981927,-0.05286554,0.039019063,0.1182139,0.05099066,0.019382732,0.041666806,-0.00711976,-0.00011503735,0.096223205,0.0011815979,-0.003963833,-0.052816346,-0.8035997,0.14324869,-0.0061607775,-0.7429547
470,7.850048,0.039017983,-0.03608415,0.062433086,0.00831624,0.028377138,-0.0036771619,-0.00010285531,0.058051754,0.000007970957,0.0063327337,-0.053526368,0.038998194,-0.036068495,0.062352095,0.016630948,0.05669342,-0.007354191,-0.0001714255,0.09645214,0.000015941914,0.01266479,-0.05347531,0.99486566,-0.5787364,-0.07905564,0.80925024
471,7.866715,0.038924925,-0.17557888,0.08613977,0.012713973,0.08391762,-0.003678745,-0.00008273753,0.058263782,-0.0043791877,-0.027507793,-0.05653137,0.038905278,-0.17379661,0.085927345,0.025422467,0.16627689,-0.007357357,-0.00013789588,0.09680222,-0.008758152,-0.054960147,-0.056471225,0.9999948,0.10891389,0.103202514,0.99958384
472,7.883382,0.039870657,-0.099514246,0.08671068,-0.006388662,0.08278045,-0.002809858,-0.00004917128,0.058157388,0.0025863647,-0.012848902,-0.05827117,0.039849542,-0.09918705,0.086494006,-0.012776628,0.1640646,-0.0056196568,-0.00008195213,0.09662656,0.0051726834,-0.025692148,-0.058205307,0.99976414,0.438634,-0.051761996,0.99750453
473,7.9000487,0.039169,-0.022846734,0.0801007,-0.015311509,0.06809078,-0.003323025,-0.00003862521,0.05790224,-0.0011079921,0.015409368,-0.058728594,0.03914898,-0.02284276,0.07992983,-0.03061345,0.1353459,-0.0066459524,-0.000064375345,0.09620526,-0.0022159806,0.030808983,-0.058661167,0.9870294,-0.20244482,0.010671687,0.9809354
474,7.9167156,0.0393786,0.05380592,0.066715434,-0.0046105604,0.053541616,-0.003103186,-0.00003864929,0.05782543,-0.0002298564,-0.00040041748,-0.057897616,0.03935826,0.053754058,0.066616625,-0.009220859,0.106675796,-0.006206292,-0.00006441548,0.096078426,-0.00045971278,-0.0008008348,-0.05783301,0.47996742,0.3614533,0.03504423,0.6491333
475,7.9333825,0.039395154,0.1289317,0.057422776,-0.004888628,0.039641827,-0.00305758,-0.000051386618,0.057743996,0.0017074954,0.019573167,-0.0558076,0.039374787,0.12822199,0.057359744,-0.009776944,0.07911795,-0.0061150836,-0.00008564436,0.09594396,0.0034149776,0.03912635,-0.055749737,-0.8859227,-0.26333803,-0.008199449,-0.17349221
476,7.9500494,0.039067596,0.14328654,0.05089166,0.00870385,0.029361509,-0.0033963686,-0.000079670266,0.057889093,0.0006688895,-0.0010898113,-0.05347262,0.039047733,0.14231393,0.05084777,0.017405942,0.058655612,-0.006792633,-0.00013278377,0.09618355,0.0013377782,-0.0021796192,-0.053421713,-0.9400013,0.18592563,0.019226566,-0.70567936
477,7.9667163,0.03902646,-0.0060878266,0.063721485,0.007947037,0.042702183,-0.0035290846,-0.00009719806,0.058021605,0.0014524963,0.009286112,-0.05363556,0.03900666,-0.006087751,0.06363538,0.015892737,0.08519733,-0.007058052,-0.00016199677,0.09640236,0.0029049844,0.01857009,-0.05358419,0.97111124,-0.6272835,-0.097366825,0.87778866
478,7.983383,0.038906157,-0.16193086,0.08679697,0.014395728,0.09407063,-0.0038172775,-0.00006955743,0.058261663,-0.004389779,-0.028160293,-0.05641411,0.03888654,-0.16053018,0.08657966,0.028783502,0.18595235,-0.0076344064,-0.00011592904,0.096798725,-0.008779333,-0.05626111,-0.056354336,0.9999886,0.07703823,0.102291636,0.9997374
479,8.00005,0.03983429,-0.08871184,0.086131014,-0.0051600323,0.08695078,-0.0029462893,-0.000034194545,0.058175735,0.0025269962,-0.015061173,-0.057973627,0.039813235,-0.08847986,0.08591866,-0.010319699,0.17216948,-0.0058925105,-0.000056990906,0.09665685,0.0050539495,-0.030113239,-0.057908766,0.9995608,0.50026447,-0.0485818,0.99759644
480,8.016716,0.039138354,-0.01204521,0.080056824,-0.015619179,0.07224972,-0.003447677,-0.000021682152,0.057915445,-0.0009769686,0.017263975,-0.05825129,0.039118383,-0.012044628,0.07988623,-0.031228201,0.14350204,-0.0068952446,-0.000036136917,0.096227065,-0.0019539346,0.034514237,-0.058185495,0.9753836,-0.2449596,0.005712775,0.9835687
481,8.033382,0.039308894,0.0645844,0.06623022,-0.0036303096,0.057685096,-0.0032538343,-0.000020196925,0.057854958,-0.000413479,-0.0014667418,-0.057240527,0.03928866,0.06449475,0.06613355,-0.0072604916,0.114861034,-0.006507577,-0.00003366154,0.09612718,-0.0008269578,-0.0029334752,-0.057178095,0.19840065,0.3945995,0.042410817,0.6758716
482,8.050049,0.039361764,0.13831478,0.057146132,-0.0046488806,0.043093596,-0.003171795,-0.00003149027,0.05777749,0.0019822116,0.020648757,-0.054994147,0.03934145,0.13743944,0.057084005,-0.009297493,0.08597442,-0.006343505,-0.000052483785,0.09599926,0.0039644022,0.041274052,-0.054938775,-0.93160135,-0.29282764,-0.013257531,-0.099164024
483,8.066715,0.039057434,0.11891893,0.05060848,0.009690536,0.020921055,-0.0035650933,-0.000070711045,0.05793902,0.00057833095,-0.0019795,-0.05306438,0.039037585,0.11836151,0.050565317,0.019378645,0.04181771,-0.007130066,-0.000117851734,0.096265994,0.0011566614,-0.0039589796,-0.05301463,-0.80375546,0.14317335,-0.0060638934,-0.7428514
484,8.083382,0.039037004,-0.035930287,0.062013283,0.008315883,0.028461998,-0.0036798406,-0.00010449362,0.05807766,0.0000046526548,0.006330288,-0.05372227,0.039017186,-0.035914835,0.061933912,0.016630232,0.056862593,-0.0073595485,-0.00017415603,0.09649491,0.0000093053095,0.0126599,-0.05367065,0.9948598,-0.5787891,-0.078804575,0.80936396
485,8.100048,0.038944766,-0.17544352,0.08572243,0.012711917,0.0839929,-0.003680764,-0.00008429934,0.058289655,-0.0043677725,-0.02751232,-0.05672465,0.03892509,-0.17366533,0.08551308,0.025418358,0.16642329,-0.007361395,-0.00014049889,0.096844934,-0.008735322,-0.054969173,-0.056663886,0.9999948,0.108703755,0.10334836,0.9995839
486,8.1167145,0.039888494,-0.09937934,0.0862965,-0.006393862,0.08284725,-0.0028141418,-0.00005069758,0.058183182,0.0026021176,-0.012863418,-0.058461837,0.039867353,-0.09905346,0.08608291,-0.012787027,0.16419461,-0.005628224,-0.000084495965,0.096669145,0.005204188,-0.025721163,-0.058395326,0.99976426,0.4390648,-0.05195147,0.9975031
487,8.133381,0.039183676,-0.022711525,0.0796943,-0.015326793,0.068157576,-0.003330436,-0.00004017946,0.05792779,-0.0011076475,0.015423203,-0.058916654,0.039163634,-0.02270762,0.07952601,-0.030643988,0.13547705,-0.0066607734,-0.00006696577,0.09624746,-0.0022152914,0.030836627,-0.05884858,0.98702574,-0.20267463,0.010590843,0.98094577
488,8.150047,0.039393723,0.053941384,0.06631,-0.004616235,0.05360852,-0.0031106658,-0.000040240848,0.05785089,-0.0002341654,-0.00040338002,-0.05808306,0.039373357,0.05388913,0.06621298,-0.009232207,0.10680809,-0.0062212516,-0.000067068075,0.09612047,-0.00046833078,-0.00080675987,-0.05801783,0.47962356,0.36164996,0.034947135,0.64917874
489,8.166714,0.039411742,0.12906702,0.057022072,-0.00489636,0.039707825,-0.0030642035,-0.000053015498,0.057769306,0.0016991128,0.019582013,-0.05599044,0.03939135,0.12835509,0.05696035,-0.009792407,0.079249114,-0.0061283302,-0.00008835916,0.09598575,0.0033982126,0.039144013,-0.055932004,-0.88598096,-0.26347876,-0.008314,-0.17310815
490,8.18338,0.039086144,0.14338082,0.05049348,0.008702261,0.029411439,-0.0034013311,-0.000081319726,0.057914376,0.0006567793,-0.0010913983,-0.053653527,0.03906625,0.14240628,0.050450608,0.017402766,0.058755126,-0.0068025575,-0.00013553287,0.0962253,0.0013135578,-0.002182793,-0.053602103,-0.93990993,0.1859117,0.019225761,-0.7056805
491,8.200047,0.039045706,-0.0060003307,0.06332008,0.007944346,0.04272372,-0.0035316444,-0.00009884756,0.05804685,0.0014440839,0.0092843035,-0.053814653,0.039025877,-0.0060002585,0.06323559,0.015887355,0.08524009,-0.0070631714,-0.00016474593,0.09644404,0.0028881598,0.018566472,-0.053762764,0.9711717,-0.62729,-0.09711696,0.87753254
492,8.216713,0.038926296,-0.16183227,0.08639961,0.014391779,0.094092935,-0.003818169,-0.000071165865,0.058286846,-0.0043819128,-0.028161827,-0.05659121,0.038906645,-0.16043414,0.08618526,0.028775612,0.18599543,-0.0076361895,-0.00011860977,0.0968403,-0.008763601,-0.05626417,-0.056530874,0.9999887,0.076829486,0.10246316,0.9997367
493,8.233379,0.03985338,-0.08860577,0.08574331,-0.0051650526,0.08699419,-0.0029487424,-0.0000357712,0.058200832,0.0025417437,-0.01507356,-0.05814862,0.039832294,-0.088374615,0.0855338,-0.010329737,0.17225373,-0.0058974163,-0.000059618666,0.096698284,0.0050834436,-0.030137992,-0.05808317,0.9995615,0.5005565,-0.04876774,0.997593
494,8.250046,0.03915456,-0.011938808,0.07967627,-0.0156328,0.0722932,-0.0034530573,-0.000023271825,0.05794032,-0.0009770882,0.01727166,-0.05842418,0.039134562,-0.01193824,0.079508096,-0.031255417,0.14358722,-0.0069060046,-0.000038786373,0.09626814,-0.001954174,0.03452959,-0.058357794,0.9754015,-0.24502231,0.0056511755,0.9835593
495,8.266712,0.0393257,0.06469113,0.06585201,-0.0036385914,0.05772886,-0.0032591894,-0.00002181271,0.0578797,-0.0004170193,-0.0014647488,-0.057411302,0.039305437,0.064601034,0.065756984,-0.0072770542,0.11494741,-0.0065182867,-0.000036354515,0.09616804,-0.0008340384,-0.0029294891,-0.057348307,0.1985154,0.39463332,0.042298544,0.67567605
496,8.283379,0.039379865,0.13842393,0.056771733,-0.0046557784,0.043138802,-0.0031764477,-0.00003311726,0.057802122,0.0019735603,0.020652093,-0.055162773,0.03935952,0.13754654,0.05671082,-0.009311288,0.08606416,-0.0063528097,-0.00005519543,0.096039936,0.0039471,0.041280713,-0.05510689,-0.9315708,-0.2928388,-0.013338163,-0.09929274
497,8.300045,0.039077077,0.119042,0.05024112,0.009685952,0.020984251,-0.003568026,-0.00007232131,0.057963572,0.0005679248,-0.0019777417,-0.05323063,0.0390572,0.11848286,0.05019889,0.019369481,0.041943878,-0.007135931,-0.00012053551,0.09630653,0.0011358492,-0.003955463,-0.053180408,-0.8039033,0.1431178,-0.0059758606,-0.7427597
498,8.316711,0.0390571,-0.03580337,0.061652448,0.008312521,0.028534755,-0.0036807088,-0.00010603865,0.05810215,0.0000022982713,0.0063285157,-0.053886082,0.03903725,-0.035788078,0.06157445,0.01662351,0.057007633,-0.0073612845,-0.00017673108,0.09653535,0.0000045965426,0.012656355,-0.053833988,0.99485415,-0.5788422,-0.07859657,0.8094823
499,8.333378,0.038965568,-0.17533417,0.085364,0.012707323,0.084057026,-0.0036811647,-0.00008575666,0.058314066,-0.0043580225,-0.027516369,-0.056886327,0.038945857,-0.17355928,0.08515725,0.025409175,0.16654798,-0.007362196,-0.00014292776,0.09688524,-0.008715824,-0.054977246,-0.05682504,0.9999948,0.10852612,0.10346983,0.9995841
500,8.350044,0.039907604,-0.09927044,0.0859408,-0.0064012706,0.08290257,-0.002816479,-0.000052100742,0.058207475,0.0026154243,-0.0128757935,-0.05862139,0.039886434,-0.09894563,0.085729845,-0.012801842,0.16430227,-0.0056328983,-0.00008683457,0.09670925,0.005230801,-0.025745897,-0.058554333,0.99976444,0.4394291,-0.052107897,0.99750185
501,8.366711,0.03920015,-0.022602297,0.079345606,-0.015342793,0.0682129,-0.0033354135,-0.000041588173,0.057951808,-0.0011071367,0.015434887,-0.059074085,0.03918008,-0.02259845,0.07917951,-0.030675959,0.13558567,-0.0066707283,-0.00006931362,0.09628711,-0.0022142697,0.030859973,-0.05900546,0.9870227,-0.20286486,0.010526745,0.9809543
502,8.383377,0.03941054,0.05405088,0.06596251,-0.0046241204,0.053663924,-0.003115742,-0.000041662624,0.057874784,-0.00023740414,-0.00040561892,-0.058238365,0.039390147,0.053998306,0.06586701,-0.009247977,0.10691763,-0.0062314034,-0.0000694377,0.09615992,-0.00047480824,-0.00081123767,-0.05817261,0.47933915,0.36180648,0.03485867,0.64921016
503,8.4000435,0.039429724,0.1291764,0.05667893,-0.0049058,0.039762486,-0.003068638,-0.00005443355,0.05779305,0.0016919742,0.019589193,-0.05614362,0.039409302,0.12846266,0.056618314,-0.009811285,0.07935775,-0.0061371992,-0.00009072258,0.09602496,0.0033839357,0.03915835,-0.056084704,-0.8860276,-0.2636039,-0.008401465,-0.17279732
504,8.41671,0.039105803,0.14345627,0.05015304,0.008697807,0.02945324,-0.0034043463,-0.0000827397,0.057938047,0.0006470381,-0.0010932311,-0.05380515,0.03908588,0.14248021,0.050111033,0.01739386,0.058838442,-0.0068085873,-0.0001378995,0.096264385,0.0012940755,-0.0021864588,-0.053753287,-0.93983287,0.18591757,0.019226298,-0.7056821
505,8.433376,0.039065946,-0.0059302943,0.062977545,0.007938619,0.042742547,-0.0035327266,-0.00010025077,0.05807042,0.0014373981,0.009283461,-0.053964805,0.039046086,-0.005930225,0.06289442,0.015875904,0.08527747,-0.0070653358,-0.00016708461,0.09648296,0.0028747884,0.018564789,-0.05391248,0.97122115,-0.6273111,-0.09691406,0.87732404
506,8.450043,0.038947307,-0.16175286,0.08606088,0.014385468,0.094112456,-0.003817924,-0.00007250375,0.058310322,-0.004375408,-0.028163452,-0.05673974,0.038927626,-0.16035677,0.08584904,0.028763,0.18603311,-0.0076356996,-0.000120839584,0.096879065,-0.008750592,-0.05626741,-0.05667893,0.9999887,0.07665537,0.10261245,0.9997362
507,8.466709,0.039873507,-0.08852018,0.08541304,-0.005172489,0.08703095,-0.0029497899,-0.000037053058,0.058224194,0.0025543622,-0.015084074,-0.05829544,0.03985239,-0.08828969,0.085205935,-0.01034461,0.17232506,-0.0058995113,-0.00006175509,0.096736856,0.00510868,-0.030158998,-0.058229495,0.9995621,0.5007985,-0.0489241,0.99759
508,8.483376,0.039172206,-0.011852919,0.079352394,-0.015647542,0.07232999,-0.0034566093,-0.000024553647,0.057963435,-0.0009770228,0.017277911,-0.05856929,0.039152183,-0.011852364,0.07918625,-0.031284872,0.14365928,-0.0069131083,-0.000040922743,0.09630631,-0.001954043,0.034542076,-0.05850241,0.9754165,-0.24506842,0.005605967,0.9835511
509,8.500042,0.039343804,0.0647773,0.06553052,-0.0036489891,0.057765894,-0.0032627543,-0.00002309639,0.057902638,-0.0004195061,-0.0014627986,-0.057554696,0.039323516,0.06468685,0.065436885,-0.007297849,0.11502049,-0.006525416,-0.00003849398,0.09620592,-0.00083901203,-0.0029255887,-0.057491228,0.19861268,0.39465487,0.042200014,0.675515
510,8.516708,0.039398957,0.1385121,0.05645375,-0.0046648225,0.043177065,-0.0031795185,-0.00003440095,0.057824906,0.0019664108,0.020654764,-0.05530442,0.039378583,0.13763304,0.056393854,-0.009329374,0.08614012,-0.0063589513,-0.000057334913,0.09607756,0.003932801,0.041286048,-0.055248104,-0.9315438,-0.29284358,-0.013397875,-0.09939608
511,8.533375,0.039097432,0.119142,0.04992937,0.009678766,0.021037426,-0.0035696796,-0.00007357148,0.05798625,0.00055971637,-0.0019760467,-0.05337033,0.039077524,0.11858145,0.04988792,0.019355115,0.04205004,-0.007139238,-0.00012261912,0.09634398,0.0011194323,-0.003952073,-0.053319715,-0.80402404,0.14306155,-0.005909374,-0.7426856
512,8.550041,0.039077796,-0.03569998,0.061346397,0.00830651,0.02859562,-0.0036807347,-0.00010721423,0.058124732,0.00000029057264,0.006326705,-0.05402379,0.039057918,-0.03568482,0.061269555,0.016611492,0.05712897,-0.007361336,-0.00017869039,0.09657264,0.0000005811453,0.012652735,-0.053971294,0.9948494,-0.578879,-0.078419514,0.80956805
513,8.566708,0.038986847,-0.17524512,0.08506037,0.012700057,0.08411087,-0.003680792,-0.000086838954,0.05833654,-0.0043497137,-0.027519505,-0.057022285,0.038967106,-0.17347291,0.08485582,0.025394652,0.1666527,-0.0073614507,-0.00014473159,0.09692235,-0.008699208,-0.0549835,-0.05696056,0.9999948,0.10836427,0.10357246,0.99958414
514,8.583374,0.03992743,-0.099181674,0.08563998,-0.0064107124,0.082949996,-0.0028177537,-0.000053134467,0.05822979,0.0026267283,-0.012886644,-0.058755614,0.039906226,-0.09885773,0.085431226,-0.012820723,0.16439456,-0.005635448,-0.00008855744,0.096746095,0.005253408,-0.025767583,-0.058688093,0.99976456,0.43974745,-0.052238256,0.9975008
515,8.60004,0.039217707,-0.02251327,0.079051085,-0.015359771,0.0682603,-0.0033389283,-0.000042610678,0.057973847,-0.001106553,0.015445118,-0.05920657,0.039197613,-0.022509467,0.07888683,-0.030709883,0.13567872,-0.0066777575,-0.00007101779,0.0963235,-0.0022131023,0.030880414,-0.059137486,0.9870199,-0.20303981,0.010473435,0.9809614
516,8.616707,0.039428316,0.054140173,0.06566921,-0.0046339952,0.053711414,-0.003119376,-0.000042677657,0.05789665,-0.00023997878,-0.00040798727,-0.058369108,0.039407898,0.054087337,0.065574974,-0.009267725,0.10701152,-0.006238671,-0.00007112943,0.09619603,-0.00047995753,-0.0008159744,-0.05830291,0.47909635,0.36195096,0.034793068,0.6492344
517,8.633373,0.03944842,0.1292656,0.0563897,-0.00491732,0.039809354,-0.0030717615,-0.000055443,0.057814736,0.0016865645,0.019595657,-0.056272622,0.03942797,0.1285504,0.056330007,-0.009834323,0.0794509,-0.0061434456,-0.000092405,0.09606077,0.0033731163,0.03917126,-0.0562133,-0.8860668,-0.2637138,-0.008480793,-0.17252982
518,8.65004,0.039125774,0.14351653,0.049866334,0.008690776,0.029489331,-0.0034063964,-0.00008373426,0.057959616,0.0006389464,-0.0010946803,-0.053932894,0.03910582,0.14253923,0.049825042,0.017379802,0.05891037,-0.0068126875,-0.00013955709,0.096300006,0.0012778922,-0.002189357,-0.05388066,-0.9397675,0.18591504,0.019227847,-0.70567966
519,8.666706,0.039086387,-0.00587457,0.06268925,0.007930581,0.04275887,-0.003533172,-0.00010122298,0.05809186,0.0014319124,0.0092824595,-0.054091364,0.039066494,-0.0058745025,0.06260726,0.015859833,0.08530988,-0.007066226,-0.00016870495,0.09651837,0.002863817,0.018562786,-0.05403867,0.97126335,-0.6273206,-0.09674345,0.8771431
520,8.6833725,0.03896834,-0.16168916,0.085775964,0.014376731,0.09412908,-0.0038172808,-0.00007341996,0.058331605,-0.004369839,-0.028164513,-0.05686499,0.038948625,-0.16029471,0.085566215,0.02874554,0.18606521,-0.007634413,-0.00012236659,0.0969142,-0.008739456,-0.056269526,-0.056803778,0.99998873,0.076500565,0.10273567,0.9997357
521,8.700039,0.03989376,-0.08845119,0.085135505,-0.0051819603,0.08706248,-0.0029502513,-0.000037915106,0.05824532,0.002564922,-0.015093111,-0.058419302,0.03987261,-0.088221245,0.08493041,-0.01036355,0.17238624,-0.005900434,-0.00006319184,0.09677174,0.005129799,-0.030177057,-0.058352936,0.99956256,0.50101423,-0.04904885,0.99758744
522,8.716705,0.039190352,-0.011783693,0.07908055,-0.015663289,0.07236156,-0.003459164,-0.000025404472,0.057984296,-0.0009766277,0.017283756,-0.058691766,0.0391703,-0.011783147,0.07891611,-0.031316333,0.14372112,-0.0069182175,-0.000042340784,0.09634075,-0.0019532528,0.03455375,-0.058624465,0.97542995,-0.24512587,0.0055593573,0.98354375
523,8.733372,0.039362207,0.064846806,0.06526078,-0.0036606772,0.05779768,-0.0032653888,-0.000023930419,0.057923313,-0.0004218273,-0.0014617294,-0.057675783,0.03934189,0.064756066,0.06516829,-0.0073212236,0.115083225,-0.006530685,-0.00003988403,0.09624006,-0.00084365444,-0.0029234504,-0.057611916,0.1987139,0.39468607,0.04213692,0.6753688
524,8.750038,0.0394182,0.13858345,0.056187343,-0.004675767,0.043209974,-0.0031816922,-0.00003522566,0.05784541,0.001961328,0.020657385,-0.055424083,0.039397795,0.13770303,0.05612829,-0.009351261,0.086205445,-0.0063632987,-0.000058709433,0.096111424,0.003922636,0.041291278,-0.055367403,-0.9315182,-0.2928575,-0.013464263,-0.09949706
525,8.766705,0.039117567,0.11922563,0.04966853,0.009669638,0.021084305,-0.0035708465,-0.00007436639,0.05800658,0.00055257196,-0.0019748546,-0.05348837,0.039097626,0.1186639,0.049627725,0.019336866,0.04214363,-0.0071415715,-0.00012394397,0.09637755,0.0011051435,-0.0039496887,-0.05343742,-0.8041434,0.14302704,-0.0058401455,-0.7426141
526,8.783371,0.03909818,-0.035613116,0.06109085,0.008298213,0.028650017,-0.0036804844,-0.000107943895,0.05814494,-0.0000008312054,0.006325775,-0.054140158,0.03907827,-0.035598066,0.061014965,0.016594902,0.057237405,-0.007360836,-0.00017990649,0.096606,-0.0000016624108,0.012650874,-0.054087322,0.9948446,-0.57892346,-0.078281544,0.80965847
527,8.800037,0.03900766,-0.17517243,0.084806874,0.012691114,0.084158495,-0.0036803188,-0.00008749209,0.05835658,-0.004342932,-0.027522426,-0.05713722,0.038987886,-0.17340241,0.084604144,0.025376778,0.16674529,-0.007360505,-0.00014582014,0.096955426,-0.008685645,-0.054989327,-0.057075124,0.9999948,0.10823647,0.10366188,0.9995842
528,8.816704,0.039947003,-0.0991094,0.08538873,-0.006421687,0.08299089,-0.0028186264,-0.00005372785,0.05824965,0.0026362664,-0.012895457,-0.05886913,0.03992577,-0.09878616,0.0851818,-0.012842668,0.16447413,-0.005637193,-0.00008954641,0.096778885,0.005272484,-0.025785198,-0.05880122,0.9997646,0.4400094,-0.052344836,0.99749976
529,8.83337,0.039235294,-0.022440763,0.078805245,-0.015376864,0.068301186,-0.0033416967,-0.00004318352,0.057993434,-0.0011058701,0.015453668,-0.05931867,0.039215174,-0.022436997,0.07864252,-0.030744037,0.135759,-0.0066832937,-0.000071972536,0.09635584,-0.0022117367,0.030897498,-0.059249192,0.9870179,-0.20318757,0.010426531,0.9809668
530,8.850037,0.03944602,0.054212876,0.065424584,-0.0046451506,0.053752378,-0.0031222778,-0.00004324303,0.057916053,-0.0002421228,-0.0004100036,-0.058479782,0.03942557,0.054159828,0.0653314,-0.009290034,0.10709251,-0.0062444746,-0.000072071714,0.09622807,-0.00048424557,-0.000820007,-0.058413208,0.47890908,0.36207572,0.034742255,0.64924884
531,8.866703,0.039466836,0.12933823,0.056148686,-0.0049298755,0.039849825,-0.003074238,-0.000055997192,0.05783393,0.0016822704,0.0196013,-0.056381878,0.039446358,0.12862182,0.056089755,-0.009859432,0.07953133,-0.006148399,-0.00009332865,0.09609246,0.003364528,0.03918253,-0.05632221,-0.88609457,-0.2638166,-0.008546532,-0.17231387
532,8.883369,0.039145164,0.14356683,0.049627658,0.008682137,0.029521795,-0.0034080225,-0.00008427729,0.05797866,0.0006323721,-0.0010962784,-0.054041103,0.03912518,0.14258853,0.049586955,0.01736253,0.058975074,-0.006815939,-0.00014046214,0.09633145,0.0012647435,-0.0021925534,-0.053988557,-0.9397149,0.18593481,0.019232405,-0.70567214
533,8.900036,0.0391061,-0.0058274595,0.062449567,0.007920834,0.042775422,-0.0035334933,-0.00010174177,0.058110736,0.0014276364,0.009282606,-0.054198578,0.039086178,-0.0058273934,0.06236851,0.015840344,0.08534274,-0.0070668687,-0.00016956961,0.096549526,0.002855265,0.018563079,-0.05414557,0.9712959,-0.6273471,-0.0966048,0.87700087
534,8.916702,0.03898852,-0.16163568,0.08553917,0.014367088,0.09414549,-0.0038167546,-0.000073882766,0.058350332,-0.0043651876,-0.028165707,-0.05697111,0.038968775,-0.1602426,0.08533115,0.02872627,0.1860969,-0.007633361,-0.00012313794,0.09694512,-0.008730154,-0.056271907,-0.056909554,0.99998873,0.07637604,0.102835305,0.99973536
535,8.933369,0.039913215,-0.08839366,0.08490491,-0.005192435,0.08709057,-0.0029506455,-0.00003832936,0.058263864,0.0025735623,-0.0151005685,-0.058524266,0.039892033,-0.08816416,0.08470147,-0.010384496,0.17244075,-0.0059012226,-0.00006388226,0.096802354,0.005147079,-0.030191958,-0.05845754,0.9995629,0.5011887,-0.049147762,0.99758524
536,8.950035,0.03920804,-0.011725934,0.07885483,-0.015678942,0.07238967,-0.0034612748,-0.00002579818,0.058002602,-0.0009761322,0.017288432,-0.058795575,0.03918796,-0.011725397,0.078691795,-0.03134761,0.14377618,-0.006922439,-0.000042996962,0.09637098,-0.001952262,0.03456309,-0.058727916,0.97544014,-0.24516694,0.0055232975,0.983537
537,8.9667015,0.03938002,0.06490478,0.06503703,-0.0036730866,0.057825968,-0.003267595,-0.000024327855,0.0579414,-0.00042349548,-0.0014605522,-0.05777843,0.039359678,0.06481379,0.06494548,-0.007346041,0.11513905,-0.006535097,-0.000040546423,0.09626992,-0.0008469908,-0.002921096,-0.05771422,0.198783,0.3947072,0.04207596,0.6752404
538,8.983368,0.0394366,0.13864282,0.055966444,-0.0046873596,0.043239176,-0.0031835688,-0.000035613775,0.05786331,0.0019568168,0.020659544,-0.05552555,0.039416168,0.13776127,0.055908084,-0.009374444,0.08626342,-0.0063670515,-0.00005935629,0.09614098,0.0039136135,0.041295588,-0.055468556,-0.93149805,-0.29287088,-0.01350872,-0.09959301
